0,1,cluster
19.104013,0.08114687,0
-37.038902,-34.0142,1
-0.4099669,-20.355206,2
16.367258,20.212008,3
22.054836,-14.428044,4
41.556213,10.973426,5
11.254415,47.26649,6
-38.66547,19.340994,7
-30.413221,-56.91473,8
14.623352,-62.874462,9
1.2927907,-46.35539,10
36.33203,-17.740015,11
23.29811,-58.51303,12
64.403625,-13.752111,13
-7.2620964,-62.86686,14
-20.882942,-20.568937,15
40.090046,48.871986,16
48.722622,-4.8459005,17
-15.310583,-41.402958,18
-47.368427,5.9000106,19
5.0257826,-53.05285,20
26.052792,-47.798027,21
17.784855,-37.99042,22
46.699863,-30.054762,23
35.60176,-51.957443,24
-21.357069,-12.637205,25
-44.060337,48.188248,26
16.6238,28.35074,27
-33.358433,8.884364,28
-37.093433,-14.607917,29
-13.641129,60.747795,30
-65.654686,2.4155262,31
-3.0343263,-29.77646,32
-18.094894,-63.067432,33
-37.647312,-24.035973,34
-28.815012,-20.09276,35
7.2233043,13.720734,36
26.123842,35.688236,37
-43.17621,25.342302,38
-12.550749,49.503574,39
-57.04897,-29.490486,40
-39.536232,-50.65056,41
-45.514412,-28.284641,42
7.5729275,25.501429,43
14.718818,-16.572144,44
-34.3942,-5.558985,45
-29.181349,-13.114388,46
4.733093,19.999401,47
-25.539742,9.2709255,48
-14.327946,-15.004803,49
-12.300871,16.517818,50
-25.398226,-5.3975515,51
-18.704163,-5.992905,52
-8.831246,-49.34674,53
-64.36792,-8.7999325,54
-4.598361,-15.038256,55
4.1295586,56.214287,56
-16.24743,35.764557,57
59.61181,10.755147,58
57.952187,-25.229132,59
22.43521,9.075693,60
8.423279,41.123306,61
41.8072,34.31421,62
18.587528,-7.6275754,63
50.956135,30.681705,64
-23.56687,-27.240734,65
-51.231674,-23.033869,66
-18.93103,53.061104,67
-46.581078,-12.474409,68
49.011375,16.428907,69
-15.16414,1.0421814,70
39.494663,21.284948,71
48.742687,9.188519,72
-4.030336,57.89745,73
2.5672963,46.160328,74
34.0228,34.058666,75
-52.452477,15.782783,76
6.9836025,6.217337,77
-57.01295,36.957375,78
-63.247818,-20.336973,79
43.969288,0.15050337,80
-31.365532,2.015234,81
-6.256513,-9.233229,82
-46.400146,32.466797,83
63.30345,3.2955642,84
-13.81544,-24.744831,85
-17.97419,-32.63971,86
14.834998,12.23133,87
27.758339,44.0587,88
53.114227,-14.899638,89
-5.836791,1.0770515,90
-57.88771,26.636957,91
6.26919,33.066074,92
33.662174,13.924363,93
-42.446636,-18.904432,94
58.38296,-6.896169,95
25.18104,-39.290104,96
24.981943,-31.222448,97
38.952156,-32.448395,98
16.50791,38.287834,99
-39.455593,3.535884,100
-28.069979,56.69733,101
-8.302236,34.75931,102
-53.125744,-3.3532312,103
-55.369865,7.540755,104
36.550953,-40.715534,105
-33.39402,46.426956,106
-2.6056557,49.644157,107
22.164595,-23.755198,108
43.210434,-37.010006,109
-31.201385,16.753958,110
42.432056,-11.631457,111
6.883662,-17.707956,112
-29.533579,-31.26,113
-42.526108,38.32608,114
31.64736,-32.836136,115
24.588827,26.40791,116
-24.061485,-38.921547,117
-2.809538,-40.4023,118
-20.837542,-49.11221,119
-30.743454,33.986164,120
-46.340088,19.48914,121
-33.402977,24.87397,122
5.153247,-28.341652,123
14.413212,-27.941925,124
-41.872147,11.107215,125
-36.452984,30.429108,126
-19.421274,45.155586,127
3.7449634,-64.60446,128
3.5764039,-37.078564,129
-25.000204,25.817219,130
-31.41207,-43.525703,131
29.471016,-21.555092,132
-4.343934,17.196764,133
54.69316,1.5512428,134
37.15688,-26.600567,135
27.267612,-1.5974314,136
48.073505,-40.237167,137
17.607994,51.303143,138
-43.590775,-4.1569843,139
-63.68622,15.21848,140
-6.48419,-35.794052,141
46.355576,-20.821432,142
-10.563085,25.119654,143
-10.051934,42.33087,144
-1.9879832,-3.5888,145
1.5963533,-10.499648,146
-7.9253693,-21.362446,147
28.126389,-9.422219,148
-22.962566,2.8728476,149
-18.684618,23.561089,150
11.173183,-1.7337904,151
0.88913065,10.331159,152
-2.4260123,27.42902,153
25.701157,17.256516,154
14.985235,-49.943527,155
-4.9747353,7.7198853,156
31.314495,22.551538,157
56.165794,19.672638,158
13.980322,5.069943,159
29.680864,5.7326765,160
36.645878,3.8878338,161
-24.563766,37.718285,162
0.49200648,3.6011028,163
-54.43604,-12.578048,164
8.915154,-44.589836,165
35.974903,-6.2532067,166
-47.04551,-39.116425,167
-10.925146,-5.724184,168
-0.67823917,39.58463,169
-14.313487,8.724909,170
-14.744346,29.541523,171
-21.431517,15.718436,172
4.051587,-1.7494208,173
9.671048,-34.88655,174
9.511136,-9.122402,175
